,id_player,player,id_team,team,id_position,position,fixture,id_opponent,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,opponent
80,185,Ampadu,7,Chelsea,2,DEF,35,16,0,True,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-119,999,0,119,Nott'm Forest
81,189,Azpilicueta,7,Chelsea,2,DEF,35,16,0,True,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,135,0,9,Nott'm Forest
82,190,Baba,7,Chelsea,2,DEF,35,16,0,True,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-29,354,0,29,Nott'm Forest
83,191,B.Badiashile,7,Chelsea,2,DEF,35,16,0,True,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-399,3123,39,438,Nott'm Forest
84,194,Chalobah,7,Chelsea,2,DEF,35,16,0,True,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1789,7830,68,1857,Nott'm Forest
85,195,Chilwell,7,Chelsea,2,DEF,35,16,1,True,2023-09-02T14:00:00Z,0,1,4,61,0,0,0,1,0,0,0,1,0,0,0,6,5.6,25.1,14.0,4.5,1,0.29,0.26,0.55,0.64,58,420166,3291926,487516,67350,Nott'm Forest
86,197,Colwill,7,Chelsea,2,DEF,35,16,2,True,2023-09-02T14:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,12,7.4,2.6,2.0,1.2,1,0.00,0.04,0.04,0.71,45,4943,395606,37019,32076,Nott'm Forest
87,198,Cucurella,7,Chelsea,2,DEF,35,16,0,True,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-5354,45982,2966,8320,Nott'm Forest
88,201,W.Fofana,7,Chelsea,2,DEF,35,16,0,True,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-296,2884,85,381,Nott'm Forest
89,203,Gusto,7,Chelsea,2,DEF,35,16,2,True,2023-09-02T14:00:00Z,0,1,4,76,0,0,0,1,0,0,0,0,0,0,0,13,11.2,11.8,6.0,2.9,1,0.00,0.03,0.03,0.64,41,714837,1148260,759023,44186,Nott'm Forest
